timestamp,vibration_sensor,temperature_sensor,pressure_sensor,rpm_sensor,bearing_wear_sensor,health_status,actual_remaining_life
0,0.5675707124670896,45.26351258505316,99.95225058966692,1467.021734060732,1.3477013706338759,Healthy,136398.86200003597
1,0.6655658845031277,43.60328684771788,100.7276005884449,1524.7555138007028,1.5715412515571334,Healthy,135041.88291494176
2,0.49537632491790556,44.176752453382,100.68764761125446,1518.66369377846,1.6074600479987295,Healthy,132214.61085131226
3,0.5327583223865054,44.17852683620548,100.88687603380203,1469.888910421232,1.5762857709712106,Healthy,134082.95199600307
4,0.5008675620309906,48.90847953486701,101.71780490099906,1510.682125668194,1.4393359636137304,Healthy,137971.42799934966
5,0.419051921096252,45.640118926424485,98.3905541583299,1463.8207485456123,1.4315493274633646,Healthy,134729.21618047092
6,0.504891513690292,44.55336531248085,104.8560339660563,1426.7761577706717,1.4463310798021969,Healthy,134749.6750473561
7,0.4454882362380699,44.44901336242604,100.55696451880799,1511.993018242924,1.6305389777913286,Healthy,134627.29857943975
8,0.6845713286692758,45.55777412215512,107.78023716942018,1462.2408504483717,1.518157469160711,Healthy,131319.6556302436
9,0.41169066009332805,48.816490852977374,101.89886125420743,1543.949705562394,1.2978629722376245,Healthy,133486.66181641456
10,0.4183305566909427,46.81674163787249,100.32980494597288,1493.6912847089113,1.5236072602248143,Healthy,134195.73791348722
11,0.5164265347330537,43.63168015745718,103.34621819119016,1404.4980261304602,1.6051109991233752,Healthy,134078.53335628367
12,0.5950140831568385,43.18396246065377,100.83446025466,1568.4869793476646,1.5718511717084864,Healthy,134238.4989130057
13,0.5785336607567245,43.92834830434488,102.48023393844011,1461.0217287477526,1.6710361727794827,Healthy,140000.0
14,0.3920494968541268,47.60928031020975,104.27185889087887,1573.6688952683598,1.5714425622321753,Healthy,134280.66253027262
15,0.4061899069316773,45.62800709335862,105.78764354509825,1463.666579362065,1.5114286259607865,Healthy,136258.06156533165
16,0.554234903268916,47.99141985332586,102.95894010370793,1502.8626942050641,1.1913575202129327,Healthy,134274.16618300742
17,0.6078025981978483,45.37410462684155,103.19916611124974,1452.5260263225223,1.0686862983781915,Healthy,134682.26876031706
18,0.5639507686161584,46.02687863663842,101.64524094490909,1441.5944147055554,1.7624034866777143,Healthy,133160.69714541794
19,0.33586326718190485,45.27865672663765,102.51721467770975,1487.4190165786642,1.697663797071207,Healthy,132034.18621775828
20,0.5395029423029573,45.348142091287244,99.76476061935948,1489.3135503402684,1.8529593203204675,Healthy,138371.99040119213
21,0.549915896217098,42.748194628864404,101.78064541943482,1529.7068967569878,1.6384039443452258,Healthy,138957.0478021342
22,0.5030721849365388,45.344802352215936,101.0103939198233,1518.2303284438017,1.4974849121385263,Healthy,133478.22143370763
23,0.5941249025769335,44.18775340925001,101.92090464146231,1487.8014067926447,1.254877826794637,Healthy,136221.4704838909
24,0.4605287613774324,44.17902839053893,105.01405745521726,1487.213518825478,1.4364203685846875,Healthy,138644.6568835825
25,0.3713296585996487,46.32054060827419,102.85945956285917,1497.8405487609648,1.3172537034550846,Healthy,139086.2301003947
26,0.5398622980269262,44.77002777864272,102.53336871903683,1509.5058718864595,1.6073561905324554,Healthy,134130.47851010048
27,0.44522754139787724,47.34041258630003,96.54068393111604,1587.279665182403,1.6331105981419223,Healthy,138104.84135049593
28,0.4727307213095864,45.557068677901206,103.65470782718893,1525.9386215748482,1.4239153859979186,Healthy,136675.8591953616
29,0.5033565754686699,47.2276164822094,102.10887984474965,1450.4566135415416,1.3507864910076275,Healthy,133731.54350675378
30,0.37754749546519467,43.01184849111408,101.59103463540937,1462.0645260649308,1.344859141366175,Healthy,134955.98429963877
31,0.3714115803009497,45.737420040016865,100.50811444478647,1500.0692364357644,1.5727229334966748,Healthy,137157.3079094367
32,0.4577452188704878,44.32548389486792,103.4998729735444,1576.0441470327494,1.5264185535401082,Healthy,134888.5083073505
33,0.6961235515034825,46.63626185707449,103.09439664619285,1465.5159397984517,1.5758277051181457,Healthy,134013.27065525635
