timestamp,vibration_sensor,temperature_sensor,pressure_sensor,rpm_sensor,bearing_wear_sensor,health_status,actual_remaining_life
0,0.19934283060224656,36.18438488424522,96.65775592530073,1538.2701078006676,1.3524442172757074,Healthy,149928.28839177053
1,0.07401380643242973,38.279229978440995,98.10720749878664,1553.6706351205223,0.5,Healthy,149933.67204812984
2,0.23287104095347183,39.17278893315671,97.17381944927726,1524.9344956067773,0.9069948165700945,Healthy,149932.1474392938
3,0.40960597128160514,43.77537531468038,98.35601254377659,1402.8751154519116,0.9955019929855996,Healthy,150000.0
4,0.05983599172199948,41.11310624906751,99.35754906786643,1492.228878373612,1.015439264186556,Healthy,149426.39134575662
5,0.061505941943497226,37.32903686180022,102.51146345899416,1442.2146212541543,1.0674821501567577,Healthy,149326.82650424368
6,0.4258425631014783,40.972072578835274,99.0365228838829,1489.8697113540964,1.199131945942848,Healthy,150000.0
7,0.26515361249724845,36.905392022123266,95.24312287969123,1549.0002118066948,1.0080444349530613,Healthy,149418.67762905936
8,0.05,42.16538210777415,103.42020353948548,1515.2575417937487,0.9109158486902292,Healthy,148968.48232321147
9,0.22351200871719296,39.057750696364245,97.48872959915488,1557.4045433198717,0.9017231966020913,Healthy,149307.43502895007
10,0.05,39.812727622521656,99.82383871868612,1517.087696035677,0.8432119260551603,Healthy,149334.973632378
11,0.05,42.65159329508438,101.33960952082214,1435.0837030165549,1.2655963306313929,Healthy,150000.0
12,0.16839245431320682,37.4256728628315,100.59883125520835,1373.9576496713632,0.8380414561570456,Healthy,149862.41310618838
13,0.05,37.20576362977402,103.28253864256443,1507.4404380839794,1.2886979993691399,Healthy,149923.76030831612
14,0.05,38.83280134730799,101.43700943017828,1489.3036766824416,1.0430330580112948,Healthy,149709.9868211734
15,0.05,42.076757702038634,97.41607126090868,1451.152713030906,0.8836235579431612,Healthy,149723.12183580766
16,0.05,36.961307849046314,106.53568652197498,1414.968637517431,1.228188831389907,Healthy,148855.95893670985
17,0.19118279985238812,34.335688803778865,100.5830003900147,1463.2628393263644,0.8270971559163978,Healthy,149050.69892232327
18,0.05,39.097682283182,99.55797932013549,1490.2754257567613,1.2394552122184639,Healthy,148605.04234348823
19,0.05,41.10348159982184,102.89177626916671,1533.2938911853196,1.114484503024202,Healthy,148944.75598473148
20,0.42646308711764414,42.40052349947766,100.74835283779022,1509.431554078399,0.8744359266057571,Healthy,149342.05249546736
21,0.08984473990269287,39.073677275829205,101.19768457881798,1580.4033623586365,1.2145904446003677,Healthy,149017.2916424061
