timestamp,vibration_sensor,temperature_sensor,pressure_sensor,rpm_sensor,bearing_wear_sensor,health_status,actual_remaining_life
0,0.532183519002277,44.91847308839969,102.53021418902449,1513.3048313912416,1.5522429371500228,Healthy,132801.50288486696
1,0.42186423043830534,43.62445795688881,101.07895315767738,1504.069488233597,1.54249853888035,Healthy,136450.98314452602
2,0.5691356381080526,42.659637033669426,101.32362656603506,1432.768815003574,1.3595220231291762,Healthy,136763.63656040133
3,0.44096383081946694,47.78199320078938,100.84794965904666,1529.904409810882,1.5869376332645608,Healthy,135052.857812401
4,0.5749555037445129,46.69694857537462,105.83451906900814,1454.2531479384377,1.2764875986635074,Healthy,132544.95151472322
5,0.47258885246192783,42.911231149292284,104.92780157234864,1483.2796348546633,1.4018723511359508,Healthy,135087.60911321442
6,0.32789528743703367,45.23362786174692,103.11058838002724,1538.3830356954054,1.2001368280653288,Healthy,137514.46992134856
7,0.4017583759519063,44.8499305333445,104.65061799453548,1541.1903265723613,1.7337939775444222,Healthy,138485.7329401035
8,0.45695852913127155,44.589011290255435,103.59692267795576,1481.3396989059954,1.4652675759082057,Healthy,134366.58413534818
9,0.6368189023748578,44.38647322827759,102.36254231902811,1483.6433786032005,1.8250326052224468,Healthy,131680.2642994844
10,0.5901143630529225,45.57190372045197,98.98885731796064,1472.0272450697332,1.6204424889779243,Healthy,136680.72719910956
11,0.6623861412322142,46.22726328820721,101.47567215974972,1452.0858501869636,1.5672147320026537,Healthy,134448.07380709
12,0.6653635216029858,45.60358675354231,101.3299242159633,1474.6081807158303,1.41206584585785,Healthy,136886.08128312207
13,0.4465249195409085,44.81922243843121,99.73384965381568,1435.4747992434125,1.3430474946468869,Healthy,135562.14445003524
14,0.48115131402411704,44.76415992466332,99.02767545078677,1527.3225032603307,1.5784457360845419,Healthy,133233.1117884763
15,0.4588720075669461,46.405221475383996,102.98543869313406,1515.780944206475,1.4892728986090527,Healthy,135116.48872131878
16,0.43284893946989234,45.6951674071741,102.64900864474163,1522.4211713948205,1.299109452677205,Healthy,137616.67673410865
17,0.31585052906635414,45.109034194553146,99.66520603986477,1461.8238379769944,1.2724712375237521,Healthy,134701.69202206552
18,0.49852522819831574,44.946148053599835,100.50824298712762,1452.1971774593978,1.3561944406284625,Healthy,132930.38967310925
19,0.3714434406288889,45.51790576441843,104.32244454630833,1502.1405709725425,1.7731450837899345,Healthy,131822.7116628067
20,0.4965828118465673,44.297476967160826,100.24460697296688,1502.564102598009,1.8319916877016955,Healthy,133455.6706262707
21,0.7115770809562985,46.23230822596231,102.3415978078676,1494.1092068994822,1.5307483720963364,Healthy,134179.72747645804
22,0.4490654903669291,43.3862121572432,101.62044340086403,1488.420669232486,1.5223414194361933,Healthy,136639.9982718345
23,0.5194774005628067,44.38281523535028,103.01272694212413,1568.4310311077754,1.4495519442255718,Healthy,132758.30146437677
24,0.5906648385809283,45.916659143169035,100.28778469468713,1517.0410004717191,1.3598271977535747,Healthy,138107.50377145928
25,0.5280291291965907,43.30067577996859,102.18016695508021,1578.8271356586597,1.7062768586410866,Healthy,132325.69557831762
26,0.5292484187942296,42.64048718602575,102.33744515469175,1550.7586010172654,1.7810364590845704,Healthy,139662.97218511367
27,0.463759756631192,45.09461651314386,102.46036161245844,1568.1308370406937,1.3659871371241072,Healthy,138451.03711350894
28,0.47681220249387674,42.455312768330295,102.15814771592522,1457.0214893457598,1.4875742432363097,Healthy,135282.33249877597
29,0.40399894778121714,43.051794668922206,102.68921864118822,1523.7268396399213,1.432520054893475,Healthy,131704.6129304608
30,0.5846045008889408,46.13489117775965,106.38354066410162,1482.729380440265,1.4369641387702534,Healthy,134889.15187603515
31,0.3258508343385904,44.6928221135914,107.12259555354221,1433.4645315456187,1.6778862383144793,Healthy,134226.31808402698
32,0.5971088338382202,46.92823042456348,100.72156771842656,1559.840126782221,1.3032057681950817,Healthy,132451.42555389815
33,0.3596301615254758,43.19277848859382,97.363514039295,1488.2522989717747,1.569970453640446,Healthy,135582.0192544949
34,0.5962607274076652,44.85907145155157,103.19099060144394,1457.7959347893327,1.60923571609588,Healthy,133352.71374028872
35,0.4646182473787819,45.59937682981164,102.37250491980254,1483.4174454700524,1.478677323959727,Healthy,133570.18830590084
36,0.37681313118669196,43.24422760480664,104.12208371836716,1468.1510350890471,1.6339601740480159,Healthy,134592.6427308553
37,0.5579298645079637,46.547642856749434,102.56977179943064,1472.2520812953333,1.5221477760806175,Healthy,133850.18234258858
38,0.5928767535075775,45.766018324749055,102.11720787905143,1491.135864392694,1.6825694881734168,Healthy,139156.31323422006
39,0.4561921351896463,42.58606936996885,104.25781319175445,1569.2326077217897,1.271669204261122,Healthy,133928.5707340009
40,0.5720610548678933,44.9433873056871,104.53756117682768,1473.347311338215,1.4476837108489695,Healthy,135881.76202278896
41,0.3,45.57893510438795,99.226879882438,1566.3708265687676,1.4892280285723447,Healthy,135291.04498442073
42,0.36794037102533994,44.11491498970791,100.36678762572083,1533.9534718391808,1.0991688923292977,Healthy,135705.50045051775
43,0.6292408930468729,42.78020264173678,101.78881408142264,1515.8508625434436,1.3371070899632198,Healthy,135858.17680722187
44,0.4776330725802084,45.41768818417111,102.19687524784916,1529.924801290075,1.377960111846182,Healthy,136762.72297321225
45,0.3137786673551152,48.316864425423844,101.5480335932955,1500.5462265534984,1.6422308992235024,Healthy,135532.8921512373
46,0.4301133819558006,44.41952385126346,102.86841435572377,1551.442004154537,1.39397349805281,Healthy,135449.79158977265
47,0.4076599527474919,47.353861771927065,103.9922095786342,1522.679210530684,1.3772881519041034,Healthy,135116.95413693629
48,0.48340382685270755,43.8715667673578,105.44541942144146,1433.4133605989796,1.6226228670984288,Healthy,134723.16429532005
49,0.4629249016192353,45.323318452514926,103.1578260475458,1511.8500772755986,1.2573134031314919,Healthy,133176.40423667865
50,0.5178931728938161,46.15728379631418,100.29533264309379,1531.3589257197045,1.1893133898834642,Healthy,134878.2632451596
51,0.49305339483874255,44.98737950104295,101.70524754960437,1488.4399512559512,1.4457611549895981,Healthy,135482.53475053108
52,0.6359739255037019,44.553396526678156,101.84929551748088,1505.0502349085573,1.2828439847882467,Healthy,135804.3291131456
53,0.542454859971967,46.08919128202556,103.02928047996232,1475.4856802130237,1.2885481058010526,Healthy,135360.56954598048
54,0.5457671611193586,47.83718267290383,102.77633606686788,1444.8949737574576,1.5860150687531973,Healthy,134534.08997310293
55,0.6165157123894522,45.450880386958694,106.10079330222302,1437.9849251627504,1.6313960756868868,Healthy,134885.8401936082
56,0.46112312495704183,44.22590973520448,101.07697372949018,1438.5172805172454,1.6183296323778187,Healthy,133892.70703089843
57,0.37381225566415144,44.715372664110475,102.76950106753361,1526.7617896988213,1.666316499046085,Healthy,135626.44798201314
58,0.6206970324632249,48.77956146846806,106.70942279548818,1400.3887316649468,1.6861701480022202,Healthy,134557.74354417177
59,0.5135841748108112,45.20236067450719,100.8295862061928,1473.3408029214609,1.1807114686759603,Healthy,135361.12187639493
60,0.5139351207898929,44.10837945213304,102.2902973923407,1469.3738685901849,1.56756179398942,Healthy,137001.6060867651
61,0.4366670078469764,43.28239812527619,100.11023899775196,1488.7136185605013,1.420558770064566,Healthy,133581.28218071515
62,0.43831446668964225,42.26114835883109,102.16417379925487,1425.742738002552,1.3878863631014347,Healthy,136193.39076182098
63,0.5846722338770843,45.545376410769286,100.43956570372471,1516.1555237896248,1.5840621948313058,Healthy,135066.42035977074
64,0.598465579813761,45.981962989236756,104.09360180698269,1449.073544233604,1.2404556780156373,Healthy,139042.38719916152
65,0.5783823405746659,44.40495573005219,102.29463771806279,1545.2962216283709,1.237333709119152,Healthy,134567.399343073
66,0.5792961605445475,44.97754437295357,100.12920548003541,1475.1293724964466,1.5950359116122577,Healthy,136390.32916630214
67,0.5569029537259759,43.24430743606706,103.68113539558334,1496.1754790635232,1.5731679026266348,Healthy,135030.70690351195
68,0.5131522730078156,45.19939269724125,102.35933207774318,1500.1509542622082,1.5205098983807266,Healthy,132223.390983373
69,0.48246203156790196,45.72224298085069,103.90563755444691,1509.7696421144228,1.3680129892915294,Healthy,133958.6218089617
70,0.6210323849941554,44.19725359924854,99.70467474410451,1501.4805750998457,1.6115744451873186,Healthy,136760.9422108568
71,0.4626279129509566,47.53567900437876,102.73764882449733,1482.9155780506946,1.6020454338090713,Healthy,134134.61107878346
72,0.5369979213880747,43.744340509879635,103.54668338928941,1513.7219412277618,1.512795677257118,Healthy,130559.48737032077
73,0.41959870020457535,45.42521490602847,101.15324501952853,1518.6458852197982,1.3234018438095343,Healthy,134937.19396615098
74,0.43407009631495497,46.27247582955691,99.4819945460637,1469.3946133156153,1.436212748140574,Healthy,132815.32740409797
75,0.47638454321427737,44.88406574977593,101.91678500925921,1517.0547127589423,1.6256750516286664,Healthy,135263.63546519342
76,0.41960616232728365,44.717284771658264,104.45623058756186,1547.6688120960678,1.699078683420268,Healthy,138102.29416279602
77,0.5797851825478301,42.8567007743255,104.25186066126811,1528.2357678441822,1.4510195094935507,Healthy,136538.9146216058
78,0.36519657484549706,47.036012243574426,101.14314313048885,1537.2950096658874,1.4625490548287607,Healthy,138073.31165747996
79,0.5099229623381073,44.745160197498606,99.43382912724711,1506.8768339562978,1.4757466337962408,Healthy,133876.97595711102
80,0.5132508096842181,45.806048137402236,101.13764055930085,1462.5539821570048,1.5412339513366458,Healthy,134713.66733272895
81,0.31892004216803194,46.00908073179021,101.06304469853617,1467.6142216118542,1.4128399049909963,Healthy,132911.12760638443
82,0.4558976179476391,44.05755226197337,102.89289356660956,1512.7955187141765,1.0658722413642625,Healthy,133631.9131099198
83,0.5255699538048143,44.703707093563175,101.78999699419175,1537.7105490060924,1.6789153502470644,Healthy,133146.23033542765
84,0.5428727993294068,47.001723526115256,100.49347157652572,1611.4364765597622,1.7692033420743825,Healthy,132386.55406157608
85,0.47956927913998343,43.324203501389334,104.20852613452134,1539.2728777775442,1.408140021059143,Healthy,137731.7132506627
86,0.5676888204480716,48.191877112135884,102.28085173488967,1453.1825697001,1.340001994662184,Healthy,130816.07940994715
87,0.48906837427639593,43.88269082208559,102.87083130546188,1469.3090971056008,1.4794349216414666,Healthy,137740.2778096091
88,0.5013652912075057,43.230723815039234,98.55002913173746,1591.14069263824,1.4718744174406841,Healthy,137492.11784984046
89,0.5251653868986553,45.1984635310328,97.15147025860543,1491.424442720929,1.649327786574444,Healthy,135999.585350958
90,0.5926999628734169,48.312522396509806,99.12490843711119,1501.9005853904516,1.5081959162467558,Healthy,132770.98546381187
91,0.4324281997584468,42.13355109661169,101.03891314878645,1461.583323183631,1.3811065754443226,Healthy,131835.64977711358
92,0.45131781274817023,44.78847642226546,103.15271203522762,1562.6041362229698,1.3022385824162925,Healthy,133903.19263747288
93,0.4331103508270785,45.714397525884834,97.3155062591854,1520.013328292825,1.629845127722951,Healthy,136250.24091267984
94,0.4667802283858067,45.050474937803294,105.18570412874398,1469.0159460845875,1.5899266861746375,Healthy,135006.12727488135
